Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS
FABIAN,2003,08,31,06,17.8,-51.4,952.0,110.0
FABIAN,2003,08,31,12,18.0,-52.5,952.0,110.0
FABIAN,2003,08,31,18,18.2,-53.5,948.0,115.0
FABIAN,2003,09,01,00,18.3,-54.3,945.0,120.0
FABIAN,2003,09,01,06,18.5,-55.3,949.0,120.0
FABIAN,2003,09,01,12,18.7,-56.3,949.0,120.0
FABIAN,2003,09,01,18,19.0,-57.3,944.0,125.0
FABIAN,2003,09,02,00,19.3,-58.3,943.0,125.0
FABIAN,2003,09,02,06,19.6,-59.2,945.0,120.0
FABIAN,2003,09,02,12,20.1,-59.9,945.0,120.0
FABIAN,2003,09,02,18,20.5,-60.7,946.0,120.0
FABIAN,2003,09,03,00,20.9,-61.3,945.0,115.0
FABIAN,2003,09,03,06,21.3,-61.8,945.0,110.0
FABIAN,2003,09,03,12,21.9,-62.3,945.0,110.0
FABIAN,2003,09,03,18,22.5,-62.8,944.0,110.0
FABIAN,2003,09,04,00,23.2,-63.0,939.0,115.0
FABIAN,2003,09,04,06,23.8,-63.3,944.0,105.0
FABIAN,2003,09,04,12,24.8,-63.8,944.0,105.0
FABIAN,2003,09,04,18,25.8,-64.3,941.0,110.0
FABIAN,2003,09,05,00,27.1,-64.6,940.0,115.0
FABIAN,2003,09,05,06,28.6,-65.1,946.0,105.0
FABIAN,2003,09,05,12,30.1,-65.3,951.0,105.0
FABIAN,2003,09,05,18,31.8,-65.3,950.0,105.0
FABIAN,2003,09,06,00,33.4,-64.7,953.0,100.0
FABIAN,2003,09,06,06,34.9,-64.0,956.0,100.0
FABIAN,2003,09,06,12,36.0,-62.4,957.0,100.0
FABIAN,2003,09,06,18,36.9,-60.4,958.0,100.0
FABIAN,2003,09,07,00,37.9,-58.2,962.0,90.0
FABIAN,2003,09,07,06,39.1,-55.7,965.0,85.0
FABIAN,2003,09,07,12,40.6,-53.4,967.0,80.0
FABIAN,2003,09,07,18,42.3,-50.7,972.0,75.0
FABIAN,2003,09,08,00,44.3,-47.9,975.0,70.0
FABIAN,2003,09,08,06,46.3,-44.7,977.0,70.0
FABIAN,2003,09,08,12,48.7,-40.8,980.0,65.0
FABIAN,2003,09,08,18,51.7,-36.0,980.0,65.0
FABIAN,2003,09,09,00,54.0,-32.0,980.0,60.0
FABIAN,2003,09,09,06,56.0,-29.0,982.0,50.0
FABIAN,2003,09,09,12,58.0,-27.0,982.0,50.0
FABIAN,2003,09,09,18,60.0,-27.0,990.0,40.0
GRACE,2003,08,30,12,24.3,-92.4,1008.0,30.0
GRACE,2003,08,30,18,24.9,-93.3,1009.0,35.0
GRACE,2003,08,31,00,25.8,-94.3,1009.0,35.0
GRACE,2003,08,31,06,27.2,-94.9,1008.0,35.0
GRACE,2003,08,31,11,29.4,-95.1,1007.0,35.0
GRACE,2003,08,31,12,29.4,-95.2,1007.0,35.0
GRACE,2003,08,31,18,30.1,-95.6,1009.0,30.0
GRACE,2003,09,01,00,30.9,-96.4,1009.0,25.0
GRACE,2003,09,01,06,31.9,-96.6,1010.0,20.0
GRACE,2003,09,01,12,32.6,-96.5,1010.0,20.0
GRACE,2003,09,01,18,33.6,-95.7,1011.0,20.0
GRACE,2003,09,02,00,34.1,-95.0,1011.0,15.0
GRACE,2003,09,02,06,34.6,-94.5,1013.0,15.0
HENRI,2003,09,03,18,27.4,-87.7,1013.0,25.0
HENRI,2003,09,04,00,27.6,-87.8,1011.0,25.0
HENRI,2003,09,04,06,27.8,-87.6,1009.0,25.0
HENRI,2003,09,04,12,27.8,-87.2,1010.0,30.0
HENRI,2003,09,04,18,27.8,-86.3,1002.0,30.0
HENRI,2003,09,05,00,27.6,-85.8,1004.0,30.0
HENRI,2003,09,05,06,27.7,-85.1,1000.0,35.0
HENRI,2003,09,05,12,28.1,-84.4,997.0,40.0
HENRI,2003,09,05,18,28.3,-84.2,997.0,50.0
HENRI,2003,09,06,00,27.9,-83.9,1002.0,30.0
HENRI,2003,09,06,06,27.7,-83.5,1005.0,30.0
HENRI,2003,09,06,09,27.9,-82.8,1006.0,30.0
HENRI,2003,09,06,12,28.4,-81.8,1007.0,25.0
HENRI,2003,09,06,18,29.2,-80.4,1006.0,25.0
HENRI,2003,09,07,00,30.0,-79.5,1006.0,30.0
HENRI,2003,09,07,06,30.5,-79.2,1008.0,30.0
HENRI,2003,09,07,12,30.8,-78.5,1006.0,30.0
HENRI,2003,09,07,18,31.3,-77.9,1006.0,30.0
HENRI,2003,09,08,00,31.7,-77.1,1006.0,30.0
HENRI,2003,09,08,06,32.1,-76.5,1007.0,30.0
HENRI,2003,09,08,12,32.5,-75.9,1006.0,30.0
HENRI,2003,09,08,18,32.9,-75.3,1006.0,25.0
ISABEL,2003,09,06,00,13.8,-31.4,1009.0,30.0
ISABEL,2003,09,06,06,13.9,-32.7,1005.0,35.0
ISABEL,2003,09,06,12,13.6,-33.9,1003.0,40.0
ISABEL,2003,09,06,18,13.4,-34.9,1000.0,45.0
ISABEL,2003,09,07,00,13.5,-35.8,994.0,55.0
ISABEL,2003,09,07,06,13.9,-36.5,991.0,60.0
ISABEL,2003,09,07,12,14.4,-37.3,987.0,65.0
ISABEL,2003,09,07,18,15.2,-38.5,984.0,70.0
ISABEL,2003,09,08,00,15.8,-39.7,976.0,80.0
ISABEL,2003,09,08,06,16.5,-40.9,966.0,95.0
ISABEL,2003,09,08,12,17.1,-42.0,952.0,110.0
ISABEL,2003,09,08,18,17.6,-43.1,952.0,110.0
ISABEL,2003,09,09,00,18.2,-44.1,948.0,115.0
ISABEL,2003,09,09,06,18.9,-45.2,948.0,115.0
ISABEL,2003,09,09,12,19.4,-46.3,948.0,115.0
ISABEL,2003,09,09,18,20.0,-47.3,948.0,115.0
ISABEL,2003,09,10,00,20.5,-48.3,952.0,110.0
ISABEL,2003,09,10,06,20.9,-49.4,952.0,110.0
ISABEL,2003,09,10,12,21.1,-50.4,948.0,115.0
ISABEL,2003,09,10,18,21.1,-51.4,942.0,120.0
ISABEL,2003,09,11,00,21.2,-52.3,935.0,125.0
ISABEL,2003,09,11,06,21.3,-53.2,935.0,125.0
ISABEL,2003,09,11,12,21.4,-54.0,925.0,135.0
ISABEL,2003,09,11,18,21.5,-54.8,915.0,145.0
ISABEL,2003,09,12,00,21.6,-55.7,920.0,140.0
ISABEL,2003,09,12,06,21.7,-56.6,920.0,140.0
ISABEL,2003,09,12,12,21.6,-57.4,920.0,140.0
ISABEL,2003,09,12,18,21.7,-58.2,920.0,140.0
ISABEL,2003,09,13,00,21.8,-59.1,925.0,135.0
ISABEL,2003,09,13,06,21.9,-60.1,935.0,130.0
ISABEL,2003,09,13,12,22.1,-61.0,935.0,135.0
ISABEL,2003,09,13,18,22.5,-62.1,932.0,140.0
ISABEL,2003,09,14,00,22.9,-63.3,935.0,135.0
ISABEL,2003,09,14,06,23.2,-64.6,939.0,135.0
ISABEL,2003,09,14,12,23.5,-65.8,935.0,135.0
ISABEL,2003,09,14,18,23.9,-67.0,933.0,140.0
ISABEL,2003,09,15,00,24.3,-67.9,937.0,130.0
ISABEL,2003,09,15,06,24.5,-68.8,940.0,125.0
ISABEL,2003,09,15,12,24.8,-69.4,946.0,120.0
ISABEL,2003,09,15,18,25.3,-69.8,949.0,115.0
ISABEL,2003,09,16,00,25.7,-70.2,952.0,105.0
ISABEL,2003,09,16,06,26.3,-70.5,955.0,100.0
ISABEL,2003,09,16,12,26.8,-70.9,959.0,95.0
ISABEL,2003,09,16,18,27.4,-71.2,959.0,95.0
ISABEL,2003,09,17,00,28.1,-71.5,957.0,95.0
ISABEL,2003,09,17,06,28.9,-71.9,957.0,95.0
ISABEL,2003,09,17,12,29.7,-72.5,957.0,90.0
ISABEL,2003,09,17,18,30.6,-73.0,955.0,90.0
ISABEL,2003,09,18,00,31.5,-73.5,953.0,90.0
ISABEL,2003,09,18,06,32.5,-74.3,956.0,90.0
ISABEL,2003,09,18,12,33.7,-75.2,956.0,90.0
ISABEL,2003,09,18,17,34.9,-76.2,957.0,90.0
ISABEL,2003,09,18,18,35.1,-76.4,958.0,85.0
ISABEL,2003,09,19,00,36.7,-77.7,969.0,65.0
ISABEL,2003,09,19,06,38.6,-78.9,988.0,50.0
ISABEL,2003,09,19,12,40.9,-80.3,997.0,35.0
ISABEL,2003,09,19,18,43.9,-80.9,1000.0,30.0
ISABEL,2003,09,20,00,48.0,-81.0,1000.0,25.0
JUAN,2003,09,24,12,28.2,-62.4,1009.0,25.0
JUAN,2003,09,24,18,28.3,-62.2,1007.0,30.0
JUAN,2003,09,25,00,28.4,-62.0,1006.0,35.0
JUAN,2003,09,25,06,28.8,-61.7,1002.0,40.0
JUAN,2003,09,25,12,29.2,-61.4,1000.0,45.0
JUAN,2003,09,25,18,30.4,-61.6,996.0,50.0
JUAN,2003,09,26,00,30.9,-61.8,992.0,55.0
JUAN,2003,09,26,06,31.1,-61.8,990.0,60.0
JUAN,2003,09,26,12,31.8,-62.0,987.0,65.0
JUAN,2003,09,26,18,32.5,-62.0,987.0,70.0
JUAN,2003,09,27,00,33.3,-62.0,984.0,75.0
JUAN,2003,09,27,06,34.4,-62.2,981.0,75.0
JUAN,2003,09,27,12,35.2,-62.8,979.0,75.0
JUAN,2003,09,27,18,35.5,-63.2,969.0,90.0
JUAN,2003,09,28,00,36.3,-63.6,970.0,90.0
JUAN,2003,09,28,06,37.1,-64.0,970.0,90.0
JUAN,2003,09,28,12,38.5,-64.1,970.0,90.0
JUAN,2003,09,28,18,40.2,-64.1,970.0,90.0
JUAN,2003,09,29,00,42.8,-63.9,972.0,85.0
JUAN,2003,09,29,03,44.4,-63.8,973.0,85.0
JUAN,2003,09,29,06,46.0,-63.8,982.0,65.0
JUAN,2003,09,29,12,49.8,-62.4,995.0,45.0
KATE,2003,09,25,18,11.8,-37.7,1008.0,30.0
KATE,2003,09,26,00,12.8,-38.5,1008.0,30.0
KATE,2003,09,26,06,14.0,-39.4,1008.0,30.0
KATE,2003,09,26,12,15.2,-40.2,1007.0,30.0
KATE,2003,09,26,18,16.6,-41.0,1007.0,30.0
KATE,2003,09,27,00,18.0,-41.8,1007.0,30.0
KATE,2003,09,27,06,19.2,-43.0,1007.0,30.0
KATE,2003,09,27,12,20.0,-43.8,1007.0,30.0
KATE,2003,09,27,18,21.0,-44.2,1005.0,35.0
KATE,2003,09,28,00,22.0,-44.5,1000.0,45.0
KATE,2003,09,28,06,23.0,-44.3,997.0,50.0
KATE,2003,09,28,12,23.9,-43.6,997.0,50.0
KATE,2003,09,28,18,24.8,-42.6,997.0,50.0
KATE,2003,09,29,00,26.1,-41.3,997.0,50.0
KATE,2003,09,29,06,27.2,-39.9,994.0,55.0
KATE,2003,09,29,12,28.3,-38.2,991.0,55.0
KATE,2003,09,29,18,29.2,-36.8,987.0,65.0
KATE,2003,09,30,00,30.0,-35.4,987.0,65.0
KATE,2003,09,30,06,30.8,-34.8,992.0,55.0
KATE,2003,09,30,12,31.8,-35.1,992.0,55.0
KATE,2003,09,30,18,32.6,-36.0,996.0,50.0
KATE,2003,10,01,00,32.5,-37.1,997.0,50.0
KATE,2003,10,01,06,32.4,-38.3,997.0,50.0
KATE,2003,10,01,12,32.2,-39.6,994.0,55.0
KATE,2003,10,01,18,31.7,-40.9,987.0,65.0
KATE,2003,10,02,00,31.1,-42.1,987.0,65.0
KATE,2003,10,02,06,30.3,-43.0,979.0,75.0
KATE,2003,10,02,12,30.1,-43.6,979.0,75.0
KATE,2003,10,02,18,29.9,-44.7,976.0,80.0
KATE,2003,10,03,00,29.6,-45.8,976.0,80.0
KATE,2003,10,03,06,29.4,-46.9,970.0,90.0
KATE,2003,10,03,12,29.4,-47.8,970.0,90.0
KATE,2003,10,03,18,29.6,-49.1,962.0,100.0
KATE,2003,10,04,00,29.9,-50.3,962.0,100.0
KATE,2003,10,04,06,30.1,-51.6,962.0,100.0
KATE,2003,10,04,12,30.1,-52.8,956.0,105.0
KATE,2003,10,04,18,30.2,-54.0,952.0,110.0
KATE,2003,10,05,00,30.3,-54.7,962.0,100.0
KATE,2003,10,05,06,30.4,-55.5,968.0,95.0
KATE,2003,10,05,12,30.7,-56.1,973.0,90.0
KATE,2003,10,05,18,31.4,-56.4,975.0,85.0
KATE,2003,10,06,00,32.3,-56.2,977.0,80.0
KATE,2003,10,06,06,33.5,-56.0,977.0,80.0
KATE,2003,10,06,12,35.2,-55.6,979.0,75.0
KATE,2003,10,06,18,36.9,-55.0,983.0,70.0
KATE,2003,10,07,00,38.6,-54.0,987.0,65.0
KATE,2003,10,07,06,40.5,-52.1,987.0,60.0
KATE,2003,10,07,12,43.8,-49.5,987.0,60.0
KATE,2003,10,07,18,47.5,-47.2,980.0,60.0
KATE,2003,10,08,00,52.0,-44.0,978.0,60.0
KATE,2003,10,08,06,56.5,-40.5,974.0,65.0
KATE,2003,10,08,12,59.5,-37.0,974.0,65.0
KATE,2003,10,08,18,61.1,-33.4,970.0,65.0
KATE,2003,10,09,00,62.1,-28.7,970.0,60.0
KATE,2003,10,09,06,62.5,-24.0,972.0,55.0
KATE,2003,10,09,12,62.6,-19.0,973.0,55.0
KATE,2003,10,09,18,62.5,-12.6,976.0,50.0
KATE,2003,10,10,00,63.0,-6.0,980.0,50.0
LARRY,2003,09,27,18,18.5,-84.7,1009.0,15.0
LARRY,2003,09,28,00,18.7,-84.9,1009.0,15.0
LARRY,2003,09,28,06,19.0,-85.3,1008.0,20.0
LARRY,2003,09,28,12,19.3,-86.0,1008.0,20.0
LARRY,2003,09,28,18,19.7,-86.9,1008.0,20.0
LARRY,2003,09,29,00,20.0,-87.5,1007.0,20.0
LARRY,2003,09,29,06,20.3,-88.2,1007.0,20.0
LARRY,2003,09,29,12,20.6,-88.9,1007.0,20.0
LARRY,2003,09,29,18,21.0,-89.6,1007.0,20.0
LARRY,2003,09,30,00,21.2,-90.5,1007.0,25.0
LARRY,2003,09,30,06,21.4,-91.5,1007.0,25.0
LARRY,2003,09,30,12,21.3,-92.1,1007.0,30.0
LARRY,2003,09,30,18,21.2,-92.5,1006.0,35.0
LARRY,2003,10,01,00,20.9,-92.9,1006.0,40.0
LARRY,2003,10,01,06,20.9,-92.9,1005.0,40.0
LARRY,2003,10,01,12,21.0,-93.0,1004.0,40.0
LARRY,2003,10,01,18,21.0,-93.2,1003.0,45.0
LARRY,2003,10,02,00,20.9,-93.4,1002.0,45.0
LARRY,2003,10,02,06,20.7,-93.4,1000.0,45.0
LARRY,2003,10,02,12,20.5,-93.4,998.0,45.0
LARRY,2003,10,02,18,20.4,-93.6,996.0,50.0
LARRY,2003,10,03,00,20.5,-94.0,993.0,55.0
LARRY,2003,10,03,06,20.3,-94.3,994.0,50.0
LARRY,2003,10,03,12,20.1,-94.5,994.0,50.0
LARRY,2003,10,03,18,19.9,-94.7,995.0,50.0
LARRY,2003,10,04,00,19.6,-94.5,995.0,50.0
LARRY,2003,10,04,06,19.5,-94.0,994.0,50.0
LARRY,2003,10,04,12,19.3,-93.8,994.0,50.0
LARRY,2003,10,04,18,18.8,-93.8,996.0,50.0
LARRY,2003,10,05,00,18.6,-93.6,996.0,50.0
LARRY,2003,10,05,06,18.5,-93.5,996.0,50.0
LARRY,2003,10,05,10,18.4,-93.5,996.0,50.0
LARRY,2003,10,05,12,18.4,-93.5,997.0,50.0
LARRY,2003,10,05,18,18.2,-93.7,1000.0,40.0
LARRY,2003,10,06,00,17.9,-93.8,1003.0,35.0
LARRY,2003,10,06,06,17.5,-93.9,1005.0,25.0
LARRY,2003,10,06,12,17.2,-94.1,1006.0,20.0
LARRY,2003,10,06,18,16.9,-94.3,1006.0,20.0
LARRY,2003,10,07,00,16.6,-94.5,1007.0,15.0
LARRY,2003,10,07,06,16.3,-94.7,1007.0,15.0
LARRY,2003,10,07,12,16.0,-95.0,1008.0,15.0
LARRY,2003,10,07,18,15.8,-95.3,1009.0,15.0
MINDY,2003,10,10,18,19.1,-68.8,1004.0,40.0
MINDY,2003,10,11,00,20.1,-69.7,1002.0,40.0
MINDY,2003,10,11,06,20.9,-70.4,1003.0,40.0
MINDY,2003,10,11,12,21.8,-71.3,1007.0,35.0
MINDY,2003,10,11,18,22.7,-71.5,1007.0,35.0
MINDY,2003,10,12,00,23.6,-71.9,1006.0,35.0
MINDY,2003,10,12,06,24.0,-72.4,1007.0,30.0
MINDY,2003,10,12,12,24.7,-72.2,1008.0,30.0
MINDY,2003,10,12,18,25.5,-72.0,1008.0,30.0
MINDY,2003,10,13,00,25.6,-71.0,1008.0,30.0
MINDY,2003,10,13,06,25.7,-70.3,1008.0,30.0
MINDY,2003,10,13,12,25.8,-69.3,1008.0,30.0
MINDY,2003,10,13,18,25.9,-68.3,1007.0,30.0
MINDY,2003,10,14,00,25.9,-67.7,1008.0,25.0
NICHOLAS,2003,10,13,00,9.5,-37.0,1009.0,25.0
NICHOLAS,2003,10,13,06,9.5,-37.7,1008.0,25.0
NICHOLAS,2003,10,13,12,9.6,-38.4,1008.0,25.0
NICHOLAS,2003,10,13,18,9.9,-38.9,1007.0,30.0
NICHOLAS,2003,10,14,00,10.2,-39.5,1006.0,30.0
NICHOLAS,2003,10,14,06,10.5,-40.3,1006.0,30.0
NICHOLAS,2003,10,14,12,10.7,-41.1,1006.0,30.0
NICHOLAS,2003,10,14,18,10.9,-41.9,1005.0,35.0
NICHOLAS,2003,10,15,00,11.2,-42.5,1003.0,40.0
NICHOLAS,2003,10,15,06,11.5,-43.1,1000.0,45.0
NICHOLAS,2003,10,15,12,11.8,-43.7,1000.0,45.0
NICHOLAS,2003,10,15,18,12.2,-44.3,1000.0,45.0
NICHOLAS,2003,10,16,00,12.6,-45.0,1000.0,45.0
NICHOLAS,2003,10,16,06,13.1,-45.6,1000.0,45.0
NICHOLAS,2003,10,16,12,13.5,-46.0,997.0,50.0
NICHOLAS,2003,10,16,18,14.0,-46.6,994.0,55.0
NICHOLAS,2003,10,17,00,14.4,-47.2,995.0,55.0
NICHOLAS,2003,10,17,06,15.0,-47.6,994.0,55.0
NICHOLAS,2003,10,17,12,15.5,-48.0,990.0,60.0
NICHOLAS,2003,10,17,18,16.1,-48.1,994.0,55.0
NICHOLAS,2003,10,18,00,16.3,-48.1,994.0,55.0
NICHOLAS,2003,10,18,06,16.3,-47.9,994.0,55.0
NICHOLAS,2003,10,18,12,16.5,-47.8,994.0,55.0
NICHOLAS,2003,10,18,18,16.7,-47.7,997.0,50.0
NICHOLAS,2003,10,19,00,17.0,-47.6,997.0,50.0
NICHOLAS,2003,10,19,06,17.3,-47.4,997.0,50.0
NICHOLAS,2003,10,19,12,17.6,-47.3,997.0,50.0
NICHOLAS,2003,10,19,18,17.6,-47.5,1000.0,45.0
NICHOLAS,2003,10,20,00,17.4,-47.7,1000.0,45.0
NICHOLAS,2003,10,20,06,17.6,-47.9,1000.0,45.0
NICHOLAS,2003,10,20,12,17.8,-48.1,1002.0,40.0
NICHOLAS,2003,10,20,18,18.1,-48.9,1005.0,35.0
NICHOLAS,2003,10,21,00,18.4,-49.7,1005.0,35.0
NICHOLAS,2003,10,21,06,18.6,-50.3,1002.0,40.0
NICHOLAS,2003,10,21,12,18.7,-51.0,1000.0,45.0
NICHOLAS,2003,10,21,18,18.6,-52.0,1000.0,45.0
NICHOLAS,2003,10,22,00,18.5,-52.9,1002.0,40.0
NICHOLAS,2003,10,22,06,18.5,-53.6,1005.0,35.0
NICHOLAS,2003,10,22,12,18.8,-54.1,1005.0,35.0
NICHOLAS,2003,10,22,18,19.5,-54.6,1005.0,35.0
NICHOLAS,2003,10,23,00,20.4,-55.4,1005.0,35.0
NICHOLAS,2003,10,23,06,21.5,-56.0,1006.0,30.0
NICHOLAS,2003,10,23,12,22.5,-56.4,1007.0,30.0
NICHOLAS,2003,10,23,18,23.6,-56.9,1008.0,30.0
NICHOLAS,2003,10,24,00,25.1,-56.7,1009.0,25.0
NICHOLAS,2003,10,24,06,27.1,-56.4,1010.0,25.0
NICHOLAS,2003,10,24,12,28.8,-56.1,1011.0,25.0
NICHOLAS,2003,10,24,18,30.2,-55.7,1012.0,25.0
NICHOLAS,2003,10,25,00,31.4,-54.8,1013.0,20.0
NICHOLAS,2003,10,25,06,32.2,-53.5,1014.0,20.0
NICHOLAS,2003,10,25,12,32.4,-52.0,1014.0,20.0
NICHOLAS,2003,10,25,18,32.5,-50.5,1013.0,20.0
NICHOLAS,2003,10,26,00,31.9,-49.5,1013.0,20.0
NICHOLAS,2003,10,26,06,30.7,-49.1,1012.0,25.0
NICHOLAS,2003,10,26,12,29.3,-49.0,1010.0,30.0
NICHOLAS,2003,10,26,18,28.3,-49.6,1008.0,30.0
NICHOLAS,2003,10,27,00,27.4,-50.5,1007.0,30.0
NICHOLAS,2003,10,27,06,26.7,-52.0,1007.0,35.0
NICHOLAS,2003,10,27,12,26.4,-53.7,1007.0,35.0
NICHOLAS,2003,10,27,18,26.6,-55.5,1007.0,35.0
NICHOLAS,2003,10,28,00,27.1,-57.3,1008.0,30.0
NICHOLAS,2003,10,28,06,27.9,-59.1,1009.0,30.0
NICHOLAS,2003,10,28,12,28.9,-60.8,1009.0,30.0
NICHOLAS,2003,10,28,18,29.5,-62.8,1009.0,30.0
NICHOLAS,2003,10,29,00,29.4,-65.1,1009.0,25.0
NICHOLAS,2003,10,29,06,29.3,-67.1,1009.0,25.0
NICHOLAS,2003,10,29,12,29.5,-68.0,1009.0,25.0
NICHOLAS,2003,10,29,18,30.1,-68.0,1009.0,25.0
NICHOLAS,2003,10,30,00,30.4,-67.2,1009.0,25.0
NICHOLAS,2003,10,30,06,30.4,-66.4,1009.0,25.0
NICHOLAS,2003,10,30,12,30.0,-65.8,1008.0,30.0
NICHOLAS,2003,10,30,18,29.3,-65.3,1008.0,30.0
NICHOLAS,2003,10,31,00,28.7,-65.5,1008.0,30.0
NICHOLAS,2003,10,31,06,28.3,-66.0,1008.0,30.0
NICHOLAS,2003,10,31,12,27.7,-66.3,1007.0,30.0
NICHOLAS,2003,10,31,18,27.0,-66.4,1006.0,30.0
NICHOLAS,2003,11,01,00,26.4,-66.3,1005.0,30.0
NICHOLAS,2003,11,01,06,26.5,-66.0,1005.0,30.0
NICHOLAS,2003,11,01,12,27.0,-66.3,1005.0,30.0
NICHOLAS,2003,11,01,18,27.7,-67.0,1005.0,30.0
ODETTE,2003,12,04,12,12.9,-76.2,1005.0,30.0
ODETTE,2003,12,04,18,13.3,-75.7,1003.0,35.0
ODETTE,2003,12,05,00,13.7,-75.2,1000.0,45.0
ODETTE,2003,12,05,06,13.9,-74.8,993.0,50.0
ODETTE,2003,12,05,12,14.1,-74.4,993.0,50.0
ODETTE,2003,12,05,18,14.3,-73.8,995.0,50.0
ODETTE,2003,12,06,00,15.0,-73.0,995.0,50.0
ODETTE,2003,12,06,06,15.9,-72.5,995.0,55.0
ODETTE,2003,12,06,12,16.6,-72.2,995.0,55.0
ODETTE,2003,12,06,18,17.2,-72.0,994.0,55.0
ODETTE,2003,12,06,23,17.8,-71.5,995.0,50.0
ODETTE,2003,12,07,00,17.9,-71.4,997.0,45.0
ODETTE,2003,12,07,06,18.9,-70.6,1000.0,40.0
ODETTE,2003,12,07,12,20.5,-69.5,1003.0,40.0
ODETTE,2003,12,07,18,22.4,-68.1,1002.0,45.0
ODETTE,2003,12,08,00,23.5,-65.9,1002.0,45.0
ODETTE,2003,12,08,06,24.4,-63.7,1004.0,45.0
ODETTE,2003,12,08,12,25.4,-61.6,1005.0,40.0
ODETTE,2003,12,08,18,26.3,-59.5,1005.0,40.0
ODETTE,2003,12,09,00,27.4,-57.1,1005.0,40.0
ODETTE,2003,12,09,06,28.9,-54.2,1006.0,40.0
ODETTE,2003,12,09,12,30.4,-51.1,1006.0,40.0
ODETTE,2003,12,09,18,31.9,-47.7,1006.0,40.0
PETER,2003,12,07,18,27.5,-34.5,1005.0,40.0
PETER,2003,12,08,00,26.1,-34.8,1004.0,40.0
PETER,2003,12,08,06,24.1,-35.8,1004.0,40.0
PETER,2003,12,08,12,22.4,-36.8,1004.0,40.0
PETER,2003,12,08,18,20.7,-37.9,1004.0,40.0
PETER,2003,12,09,00,20.4,-37.7,1002.0,40.0
PETER,2003,12,09,06,20.0,-37.4,998.0,40.0
PETER,2003,12,09,12,19.5,-37.2,992.0,50.0
PETER,2003,12,09,18,21.0,-37.0,990.0,60.0
PETER,2003,12,10,00,22.2,-37.0,1000.0,45.0
PETER,2003,12,10,06,23.1,-37.1,1005.0,35.0
PETER,2003,12,10,12,23.8,-37.1,1005.0,30.0
PETER,2003,12,10,18,25.0,-36.7,1005.0,30.0
PETER,2003,12,11,00,26.0,-36.2,1005.0,30.0
PETER,2003,12,11,06,27.5,-35.0,1009.0,30.0
ALEX,2004,07,31,18,30.3,-78.3,1010.0,25.0
ALEX,2004,08,01,00,31.0,-78.8,1009.0,25.0
ALEX,2004,08,01,06,31.5,-79.0,1009.0,25.0
ALEX,2004,08,01,12,31.6,-79.1,1009.0,30.0
ALEX,2004,08,01,18,31.6,-79.2,1009.0,35.0
ALEX,2004,08,02,00,31.5,-79.3,1007.0,35.0
ALEX,2004,08,02,06,31.4,-79.4,1005.0,40.0
ALEX,2004,08,02,12,31.3,-79.0,992.0,50.0
ALEX,2004,08,02,18,31.8,-78.7,993.0,50.0
ALEX,2004,08,03,00,32.4,-78.2,987.0,60.0
ALEX,2004,08,03,06,33.0,-77.4,983.0,70.0
ALEX,2004,08,03,12,34.2,-76.4,974.0,85.0
ALEX,2004,08,03,18,35.3,-75.2,972.0,85.0
ALEX,2004,08,04,00,36.0,-73.7,974.0,80.0
ALEX,2004,08,04,06,36.8,-72.1,973.0,80.0
ALEX,2004,08,04,12,37.3,-70.2,973.0,85.0
ALEX,2004,08,04,18,37.8,-68.3,965.0,95.0
ALEX,2004,08,05,00,38.5,-66.0,957.0,105.0
ALEX,2004,08,05,06,39.5,-63.1,957.0,105.0
ALEX,2004,08,05,12,40.8,-59.6,962.0,100.0
ALEX,2004,08,05,18,42.7,-55.0,970.0,90.0
ALEX,2004,08,06,00,44.5,-49.3,978.0,75.0
ALEX,2004,08,06,06,46.1,-44.2,984.0,65.0
ALEX,2004,08,06,12,47.0,-37.5,987.0,50.0
ALEX,2004,08,06,18,47.4,-32.7,992.0,30.0
BONNIE,2004,08,03,12,12.9,-53.6,1010.0,25.0
BONNIE,2004,08,03,18,13.2,-55.4,1010.0,25.0
BONNIE,2004,08,04,00,13.5,-57.4,1010.0,30.0
BONNIE,2004,08,04,06,13.6,-59.5,1010.0,30.0
BONNIE,2004,08,04,12,13.6,-61.6,1010.0,30.0
BONNIE,2004,08,04,18,13.7,-63.7,1010.0,30.0
BONNIE,2004,08,05,00,14.0,-65.7,1010.0,25.0
BONNIE,2004,08,05,06,14.9,-67.7,1010.0,25.0
BONNIE,2004,08,05,12,16.0,-69.7,1011.0,25.0
BONNIE,2004,08,05,18,16.5,-71.5,1011.0,25.0
BONNIE,2004,08,06,00,17.0,-73.0,1011.0,25.0
BONNIE,2004,08,06,06,17.1,-74.6,1011.0,25.0
BONNIE,2004,08,06,12,17.2,-76.2,1011.0,25.0
BONNIE,2004,08,06,18,17.0,-77.2,1011.0,25.0
BONNIE,2004,08,07,00,17.1,-78.2,1011.0,25.0
BONNIE,2004,08,07,06,17.4,-79.2,1013.0,20.0
BONNIE,2004,08,07,12,17.8,-80.2,1013.0,20.0
BONNIE,2004,08,07,18,18.4,-81.1,1013.0,20.0
BONNIE,2004,08,08,00,19.0,-81.9,1012.0,20.0
BONNIE,2004,08,08,06,19.7,-82.7,1010.0,25.0
BONNIE,2004,08,08,12,20.3,-83.5,1009.0,25.0
BONNIE,2004,08,08,18,20.9,-84.3,1008.0,25.0
